date,year,moex_index,rts_index,ofz_10y_yield_pct,ruonia_pct,usd_rub,moex_trading_halted
2017-03-15,2017,2257.0,1129.99,10.37,9.75,59.34,0
2017-03-16,2017,2236.0,1119.61,11.0,9.7,60.3,0
2017-03-17,2017,2231.0,1117.48,11.63,9.76,59.54,0
2017-03-20,2017,2265.0,1134.47,9.78,9.57,60.95,0
2017-03-21,2017,2231.0,1117.72,11.71,9.69,60.21,0
2017-03-22,2017,2265.0,1135.1,9.11,9.76,59.06,0
2017-03-23,2017,2264.0,1134.43,11.35,9.77,59.42,0
2017-03-24,2017,2269.0,1137.38,10.4,9.71,60.19,0
2017-03-27,2017,2289.0,1147.47,10.58,9.53,60.15,0
2017-03-28,2017,2296.0,1151.48,10.43,9.75,60.11,0
2017-03-29,2017,2262.0,1134.17,11.56,9.83,59.9,0
2017-03-30,2017,2307.0,1156.88,8.61,9.63,59.66,0
2017-03-31,2017,2278.0,1142.83,9.79,9.66,60.33,0
2017-04-03,2017,2329.0,1167.75,11.04,9.74,59.41,0
2017-04-04,2017,2261.0,1133.75,9.34,9.73,59.87,0
2017-04-05,2017,2231.0,1118.22,10.56,9.75,59.56,0
2017-04-06,2017,2295.0,1149.81,10.44,9.73,59.53,0
2017-04-07,2017,2280.0,1142.49,10.98,9.52,59.66,0
2017-04-10,2017,2293.0,1148.04,11.57,9.58,59.57,0
2017-04-11,2017,2266.0,1134.13,9.45,9.66,60.2,0
2017-04-12,2017,2319.0,1160.37,10.56,9.6,59.24,0
2017-04-13,2017,2247.0,1124.0,10.15,9.63,60.17,0
2017-04-14,2017,2277.0,1139.08,10.55,9.58,59.67,0
2017-04-17,2017,2226.0,1112.78,9.18,9.53,60.03,0
2017-04-18,2017,2251.0,1124.75,9.43,9.54,59.95,0
2017-04-19,2017,2253.0,1125.58,10.2,9.46,59.8,0
2017-04-20,2017,2254.0,1125.97,8.5,9.49,60.64,0
2017-04-21,2017,2250.0,1123.51,10.89,9.53,59.89,0
2017-04-24,2017,2135.0,1065.85,8.98,9.51,60.45,0
2017-04-25,2017,2215.0,1105.48,11.27,9.55,60.47,0
2017-04-26,2017,2199.0,1097.11,11.05,9.48,60.0,0
2017-04-27,2017,2201.0,1098.05,10.34,9.62,59.54,0
2017-04-28,2017,2201.0,1097.62,10.95,9.58,59.74,0
2017-05-01,2017,2226.0,1109.28,11.27,9.42,60.82,0
2017-05-02,2017,2203.0,1098.28,11.14,9.47,60.4,0
2017-05-03,2017,2181.0,1088.22,10.08,9.54,60.2,0
2017-05-04,2017,2153.0,1075.02,9.83,9.39,59.82,0
2017-05-05,2017,2230.0,1113.69,10.92,9.37,60.9,0
2017-05-08,2017,2164.0,1082.73,10.67,9.51,59.54,0
2017-05-09,2017,2174.0,1088.72,9.87,9.46,59.98,0
2017-05-10,2017,2232.0,1118.01,10.18,9.48,60.12,0
2017-05-11,2017,2156.0,1080.87,9.11,9.41,59.22,0
2017-05-12,2017,2162.0,1084.6,10.95,9.36,59.45,0
2017-05-15,2017,2167.0,1088.98,11.15,9.25,59.49,0
2017-05-16,2017,2117.0,1064.49,8.63,9.36,60.08,0
2017-05-17,2017,2112.0,1062.28,8.68,9.44,59.42,0
2017-05-18,2017,2140.0,1077.46,11.37,9.43,58.92,0
2017-05-19,2017,2139.0,1077.16,8.81,9.41,58.84,0
2017-05-22,2017,2145.0,1082.43,10.54,9.37,59.09,0
2017-05-23,2017,2114.0,1067.33,9.77,9.47,58.72,0
2017-05-24,2017,2147.0,1084.81,9.54,9.17,59.75,0
2017-05-25,2017,2079.0,1050.87,8.59,9.3,59.73,0
2017-05-26,2017,2129.0,1076.75,8.82,9.2,59.32,0
2017-05-29,2017,2132.0,1080.04,9.78,9.38,59.08,0
2017-05-30,2017,2128.0,1078.87,9.23,9.2,59.52,0
2017-05-31,2017,2113.0,1071.76,10.8,9.32,59.47,0
2017-06-01,2017,2097.0,1064.63,11.35,9.19,58.64,0
2017-06-02,2017,2109.0,1070.69,10.57,9.26,58.68,0
2017-06-05,2017,2143.0,1089.36,9.44,9.19,59.36,0
2017-06-06,2017,2096.0,1065.72,9.63,9.19,59.13,0
2017-06-07,2017,2136.0,1086.15,8.83,9.21,59.27,0
2017-06-08,2017,2139.0,1088.29,10.19,9.25,58.54,0
2017-06-09,2017,2066.0,1051.47,9.46,9.16,58.59,0
2017-06-12,2017,2105.0,1072.15,10.92,9.22,59.11,0
2017-06-13,2017,2083.0,1061.33,9.95,9.23,58.55,0
2017-06-14,2017,2069.0,1054.74,8.57,9.1,58.14,0
2017-06-15,2017,2126.0,1084.24,9.38,9.28,58.52,0
2017-06-16,2017,2117.0,1080.17,10.38,9.18,58.71,0
2017-06-19,2017,2110.0,1077.65,10.49,9.06,59.56,0
2017-06-20,2017,2076.0,1060.41,9.04,9.14,58.34,0
2017-06-21,2017,2108.0,1077.09,10.18,9.17,58.68,0
2017-06-22,2017,2069.0,1057.67,8.71,9.12,59.66,0
2017-06-23,2017,2103.0,1075.5,10.81,9.08,58.16,0
2017-06-26,2017,2083.0,1066.2,9.75,8.77,58.93,0
2017-06-27,2017,2126.0,1088.4,10.36,8.96,58.26,0
2017-06-28,2017,2090.0,1070.15,9.0,9.09,58.77,0
2017-06-29,2017,2104.0,1077.87,10.86,8.95,59.66,0
2017-06-30,2017,2103.0,1077.97,10.4,9.06,58.91,0
2017-07-03,2017,2105.0,1078.02,8.26,9.07,58.65,0
2017-07-04,2017,2115.0,1082.36,9.52,8.98,58.17,0
2017-07-05,2017,2125.0,1086.94,8.73,8.84,58.56,0
2017-07-06,2017,2099.0,1073.36,10.42,8.91,58.41,0
2017-07-07,2017,2137.0,1092.22,10.59,9.02,58.02,0
2017-07-10,2017,2164.0,1104.28,9.28,9.04,57.8,0
2017-07-11,2017,2157.0,1100.1,8.67,8.77,58.43,0
2017-07-12,2017,2143.0,1092.19,10.6,8.93,58.84,0
2017-07-13,2017,2161.0,1101.12,10.37,8.8,59.41,0
2017-07-14,2017,2152.0,1095.99,9.54,8.92,58.56,0
2017-07-17,2017,2173.0,1105.11,10.01,8.87,59.09,0
2017-07-18,2017,2151.0,1092.96,8.8,9.07,58.23,0
2017-07-19,2017,2223.0,1129.15,8.68,8.83,58.68,0
2017-07-20,2017,2243.0,1138.71,10.76,8.95,57.94,0
2017-07-21,2017,2178.0,1105.15,10.1,8.94,60.19,0
2017-07-24,2017,2232.0,1131.0,8.01,8.82,59.3,0
2017-07-25,2017,2255.0,1142.14,9.01,8.83,59.32,0
2017-07-26,2017,2196.0,1111.43,9.04,8.82,59.52,0
2017-07-27,2017,2169.0,1097.42,8.61,8.75,60.51,0
2017-07-28,2017,2272.0,1148.88,10.71,8.73,59.12,0
2017-07-31,2017,2246.0,1133.84,8.11,8.74,58.96,0
2017-08-01,2017,2237.0,1128.85,8.83,8.68,60.41,0
2017-08-02,2017,2252.0,1136.78,10.57,8.72,58.85,0
2017-08-03,2017,2241.0,1131.34,8.29,8.74,60.03,0
2017-08-04,2017,2332.0,1177.68,8.91,8.76,59.36,0
2017-08-07,2017,2235.0,1130.05,9.59,8.76,59.55,0
2017-08-08,2017,2258.0,1141.97,8.72,8.7,58.65,0
2017-08-09,2017,2284.0,1155.5,8.74,8.65,60.55,0
2017-08-10,2017,2284.0,1155.66,9.33,8.74,59.11,0
2017-08-11,2017,2279.0,1153.24,10.72,8.76,58.94,0
2017-08-14,2017,2237.0,1133.05,10.29,8.63,59.48,0
2017-08-15,2017,2244.0,1137.0,7.91,8.59,58.9,0
2017-08-16,2017,2190.0,1109.96,9.26,8.62,59.39,0
2017-08-17,2017,2245.0,1138.51,9.61,8.64,58.57,0
2017-08-18,2017,2248.0,1140.21,8.44,8.74,59.22,0
2017-08-21,2017,2267.0,1150.64,8.28,8.68,58.81,0
2017-08-22,2017,2295.0,1165.51,9.64,8.61,58.71,0
2017-08-23,2017,2265.0,1150.68,8.7,8.76,58.62,0
2017-08-24,2017,2275.0,1155.88,10.19,8.6,59.46,0
2017-08-25,2017,2245.0,1141.11,8.13,8.71,58.86,0
2017-08-28,2017,2280.0,1159.78,7.63,8.67,58.88,0
2017-08-29,2017,2245.0,1142.42,10.27,8.65,59.15,0
2017-08-30,2017,2275.0,1158.24,10.37,8.58,59.48,0
2017-08-31,2017,2266.0,1153.81,8.57,8.56,58.48,0
2017-09-01,2017,2255.0,1148.35,9.91,8.54,59.0,0
2017-09-04,2017,2192.0,1117.64,9.97,8.59,58.4,0
2017-09-05,2017,2258.0,1152.03,8.23,8.45,58.71,0
2017-09-06,2017,2235.0,1140.69,9.75,8.48,59.29,0
2017-09-07,2017,2240.0,1143.64,9.5,8.63,57.67,0
2017-09-08,2017,2226.0,1136.82,8.65,8.54,58.3,0
2017-09-11,2017,2219.0,1134.67,10.47,8.54,58.56,0
2017-09-12,2017,2237.0,1144.29,10.25,8.36,58.82,0
2017-09-13,2017,2186.0,1118.7,8.81,8.41,59.19,0
2017-09-14,2017,2207.0,1129.9,7.61,8.47,57.81,0
2017-09-15,2017,2170.0,1111.66,10.09,8.43,59.24,0
2017-09-18,2017,2195.0,1125.34,8.99,8.31,58.75,0
2017-09-19,2017,2182.0,1119.44,7.95,8.46,58.37,0
2017-09-20,2017,2155.0,1106.16,9.54,8.48,57.77,0
2017-09-21,2017,2170.0,1114.32,9.59,8.36,58.17,0
2017-09-22,2017,2149.0,1104.0,8.01,8.44,58.89,0
2017-09-25,2017,2143.0,1102.02,8.25,8.52,58.35,0
2017-09-26,2017,2158.0,1110.23,10.02,8.47,58.23,0
2017-09-27,2017,2152.0,1107.56,10.16,8.32,57.84,0
2017-09-28,2017,2093.0,1077.37,8.16,8.24,58.61,0
2017-09-29,2017,2147.0,1105.88,7.82,8.34,58.18,0
2017-10-02,2017,2122.0,1093.77,8.48,8.49,58.08,0
2017-10-03,2017,2118.0,1092.14,8.85,8.4,58.14,0
2017-10-04,2017,2099.0,1082.66,8.33,8.29,57.87,0
2017-10-05,2017,2126.0,1096.63,9.03,8.41,57.79,0
2017-10-06,2017,2113.0,1090.18,7.37,8.37,57.45,0
2017-10-09,2017,2157.0,1113.39,9.92,8.1,57.84,0
2017-10-10,2017,2080.0,1073.55,9.88,8.33,57.29,0
2017-10-11,2017,2099.0,1083.54,9.79,8.25,58.34,0
2017-10-12,2017,2096.0,1082.48,8.34,8.16,57.79,0
2017-10-13,2017,2128.0,1099.2,8.93,8.23,57.91,0
2017-10-16,2017,2150.0,1110.78,8.4,8.23,58.05,0
2017-10-17,2017,2132.0,1101.7,8.26,8.13,57.68,0
2017-10-18,2017,2091.0,1080.6,9.15,8.17,57.5,0
2017-10-19,2017,2107.0,1089.09,9.66,8.15,58.14,0
2017-10-20,2017,2097.0,1083.95,9.93,8.23,58.91,0
2017-10-23,2017,2128.0,1100.68,7.76,8.12,58.43,0
2017-10-24,2017,2103.0,1087.93,8.85,8.0,58.59,0
2017-10-25,2017,2078.0,1075.25,7.72,8.1,57.38,0
2017-10-26,2017,2128.0,1101.15,9.08,8.05,57.89,0
2017-10-27,2017,2145.0,1109.97,8.1,8.01,57.87,0
2017-10-30,2017,2106.0,1090.39,9.16,8.19,58.6,0
2017-10-31,2017,2113.0,1094.13,9.69,8.15,58.36,0
2017-11-01,2017,2071.0,1072.8,7.97,8.0,57.84,0
2017-11-02,2017,2060.0,1066.9,9.8,7.97,56.89,0
2017-11-03,2017,2069.0,1070.78,9.22,8.06,57.42,0
2017-11-06,2017,2123.0,1097.87,8.84,7.94,58.3,0
2017-11-07,2017,2119.0,1095.62,8.75,8.02,57.88,0
2017-11-08,2017,2144.0,1108.14,7.87,8.03,57.99,0
2017-11-09,2017,2128.0,1099.5,7.61,8.05,58.35,0
2017-11-10,2017,2161.0,1116.48,7.17,8.04,58.61,0
2017-11-13,2017,2168.0,1118.61,9.21,7.93,57.77,0
2017-11-14,2017,2140.0,1103.9,7.56,7.99,58.43,0
2017-11-15,2017,2125.0,1096.11,8.28,8.08,58.92,0
2017-11-16,2017,2105.0,1085.35,9.65,7.8,58.85,0
2017-11-17,2017,2194.0,1131.1,9.14,7.99,57.96,0
2017-11-20,2017,2142.0,1102.88,7.52,7.85,58.39,0
2017-11-21,2017,2130.0,1096.76,9.29,8.05,58.62,0
2017-11-22,2017,2175.0,1119.58,7.71,7.99,58.3,0
2017-11-23,2017,2137.0,1099.25,9.26,7.98,58.19,0
2017-11-24,2017,2181.0,1121.98,7.05,7.84,57.52,0
2017-11-27,2017,2178.0,1119.33,7.18,7.91,57.98,0
2017-11-28,2017,2214.0,1137.6,9.45,7.91,58.07,0
2017-11-29,2017,2215.0,1137.62,7.89,7.68,57.83,0
2017-11-30,2017,2225.0,1142.48,7.27,7.88,58.48,0
2017-12-01,2017,2204.0,1131.45,7.25,7.91,58.86,0
2017-12-04,2017,2162.0,1110.98,8.12,7.73,58.2,0
2017-12-05,2017,2153.0,1106.57,9.37,7.89,57.36,0
2017-12-06,2017,2162.0,1111.26,7.44,7.85,58.3,0
2017-12-07,2017,2223.0,1143.33,6.84,7.95,58.47,0
2017-12-08,2017,2160.0,1110.91,9.31,7.8,58.42,0
2017-12-11,2017,2156.0,1110.17,7.78,7.83,57.93,0
2017-12-12,2017,2187.0,1126.3,7.12,7.84,57.69,0
2017-12-13,2017,2149.0,1107.27,6.85,7.59,58.64,0
2017-12-14,2017,2119.0,1091.96,9.7,7.78,58.37,0
2017-12-15,2017,2152.0,1109.42,8.51,7.81,57.87,0
2017-12-18,2017,2108.0,1087.91,8.7,7.6,57.44,0
2017-12-19,2017,2122.0,1095.23,8.47,7.84,58.22,0
2017-12-20,2017,2123.0,1096.07,8.16,7.79,57.68,0
2017-12-21,2017,2092.0,1080.84,9.26,7.78,58.25,0
2017-12-22,2017,2105.0,1087.62,9.16,7.83,58.13,0
2017-12-25,2017,2126.0,1099.85,8.67,7.73,58.97,0
2017-12-26,2017,2066.0,1068.78,9.31,7.76,57.95,0
2017-12-27,2017,2110.0,1091.87,6.71,7.82,58.9,0
2017-12-28,2017,2057.0,1065.09,8.18,7.75,57.98,0
2017-12-29,2017,2112.0,1093.97,8.62,7.6,57.62,0
2018-01-01,2018,2032.0,1053.41,7.25,7.73,57.38,0
2018-01-02,2018,2044.0,1059.33,7.34,7.73,57.49,0
2018-01-03,2018,2093.0,1083.86,7.22,7.8,58.12,0
2018-01-04,2018,2095.0,1084.51,7.56,7.7,58.01,0
2018-01-05,2018,2078.0,1075.07,9.07,7.65,57.13,0
2018-01-08,2018,2034.0,1051.05,6.79,7.65,58.53,0
2018-01-09,2018,2064.0,1065.9,8.85,7.84,58.77,0
2018-01-10,2018,2063.0,1064.94,6.82,7.75,57.25,0
2018-01-11,2018,2043.0,1054.11,8.73,7.83,58.6,0
2018-01-12,2018,2082.0,1074.01,7.22,7.85,58.95,0
2018-01-15,2018,2049.0,1055.39,7.06,7.66,57.41,0
2018-01-16,2018,2037.0,1048.97,8.04,7.65,58.04,0
2018-01-17,2018,2030.0,1044.89,7.56,7.71,57.89,0
2018-01-18,2018,2114.0,1087.6,7.86,7.77,58.77,0
2018-01-19,2018,2060.0,1059.05,8.81,7.61,58.15,0
2018-01-22,2018,2063.0,1059.52,9.48,7.75,58.21,0
2018-01-23,2018,2051.0,1052.73,8.56,7.75,58.64,0
2018-01-24,2018,2112.0,1083.55,8.19,7.63,59.21,0
2018-01-25,2018,2044.0,1048.46,8.69,7.63,58.47,0
2018-01-26,2018,2050.0,1050.75,7.96,7.75,58.3,0
2018-01-29,2018,2075.0,1062.14,8.32,7.88,58.47,0
2018-01-30,2018,2083.0,1066.05,8.28,7.69,58.94,0
2018-01-31,2018,2101.0,1074.85,8.27,7.74,58.03,0
2018-02-01,2018,2069.0,1057.85,8.9,7.66,58.67,0
2018-02-02,2018,2129.0,1087.8,8.15,7.73,58.27,0
2018-02-05,2018,2084.0,1063.33,7.04,7.66,58.23,0
2018-02-06,2018,2079.0,1060.35,8.7,7.68,57.91,0
2018-02-07,2018,2080.0,1060.48,9.16,7.9,58.6,0
2018-02-08,2018,2092.0,1066.02,9.04,7.71,59.38,0
2018-02-09,2018,2086.0,1062.32,7.48,7.58,57.97,0
2018-02-12,2018,2145.0,1091.16,8.65,7.75,59.24,0
2018-02-13,2018,2104.0,1069.8,9.77,7.79,58.7,0
2018-02-14,2018,2130.0,1082.34,6.89,7.75,58.54,0
2018-02-15,2018,2111.0,1072.09,8.11,7.68,59.23,0
2018-02-16,2018,2111.0,1071.55,7.73,7.62,59.72,0
2018-02-19,2018,2180.0,1105.36,9.06,7.62,59.89,0
2018-02-20,2018,2197.0,1113.33,7.36,7.67,59.34,0
2018-02-21,2018,2192.0,1110.24,8.82,7.66,59.2,0
2018-02-22,2018,2125.0,1075.64,7.4,7.64,59.44,0
2018-02-23,2018,2132.0,1078.74,6.86,7.78,60.47,0
2018-02-26,2018,2229.0,1126.56,6.92,7.76,59.23,0
2018-02-27,2018,2174.0,1098.11,7.24,7.78,59.94,0
2018-02-28,2018,2149.0,1084.75,9.14,7.62,59.14,0
2018-03-01,2018,2217.0,1118.55,6.96,7.61,59.06,0
2018-03-02,2018,2189.0,1102.83,6.84,7.69,60.39,0
2018-03-05,2018,2198.0,1102.93,9.24,7.71,59.8,0
2018-03-06,2018,2125.0,1064.3,7.75,7.68,59.99,0
2018-03-07,2018,2173.0,1086.85,8.33,7.7,60.24,0
2018-03-08,2018,2205.0,1101.43,7.15,7.8,59.63,0
2018-03-09,2018,2162.0,1078.51,9.29,7.65,59.94,0
2018-03-12,2018,2208.0,1096.57,8.08,7.73,60.1,0
2018-03-13,2018,2140.0,1061.42,6.9,7.71,60.66,0
2018-03-14,2018,2170.0,1074.76,8.55,7.68,60.76,0
2018-03-15,2018,2215.0,1095.53,7.84,7.73,60.38,0
2018-03-16,2018,2141.0,1057.31,7.87,7.6,61.75,0
2018-03-19,2018,2175.0,1069.24,8.02,7.59,61.0,0
2018-03-20,2018,2182.0,1071.18,8.55,7.7,61.16,0
2018-03-21,2018,2168.0,1062.79,8.26,7.53,61.85,0
2018-03-22,2018,2158.0,1056.38,7.13,7.7,60.85,0
2018-03-23,2018,2141.0,1046.44,8.84,7.57,61.11,0
2018-03-26,2018,2165.0,1053.85,7.04,7.78,61.77,0
2018-03-27,2018,2156.0,1048.05,8.78,7.62,60.99,0
2018-03-28,2018,2121.0,1029.41,6.9,7.77,61.68,0
2018-03-29,2018,2185.0,1059.18,8.06,7.64,62.91,0
2018-03-30,2018,2132.0,1031.94,8.38,7.63,62.89,0
2018-04-02,2018,2118.0,1022.68,8.7,7.72,62.59,0
2018-04-03,2018,2141.0,1033.59,8.91,7.67,62.72,0
2018-04-04,2018,2134.0,1030.77,8.24,7.64,62.36,0
2018-04-05,2018,2152.0,1039.52,9.25,7.61,61.89,0
2018-04-06,2018,2128.0,1028.17,9.41,7.61,62.92,0
2018-04-09,2018,2176.0,1051.87,9.62,7.83,61.6,0
2018-04-10,2018,2202.0,1064.6,7.62,7.51,62.54,0
2018-04-11,2018,2170.0,1049.31,6.89,7.54,61.79,0
2018-04-12,2018,2132.0,1030.83,8.79,7.73,61.81,0
2018-04-13,2018,2147.0,1038.28,7.48,7.73,62.29,0
2018-04-16,2018,2180.0,1055.15,8.76,7.56,63.01,0
2018-04-17,2018,2125.0,1028.65,6.86,7.49,62.69,0
2018-04-18,2018,2145.0,1038.62,8.85,7.73,62.14,0
2018-04-19,2018,2136.0,1034.32,6.98,7.55,61.99,0
2018-04-20,2018,2183.0,1057.31,9.31,7.59,62.34,0
2018-04-23,2018,2242.0,1086.3,8.6,7.64,62.6,0
2018-04-24,2018,2153.0,1043.45,7.23,7.54,61.04,0
2018-04-25,2018,2209.0,1070.67,7.83,7.7,61.83,0
2018-04-26,2018,2174.0,1053.95,8.05,7.63,61.36,0
2018-04-27,2018,2156.0,1045.3,9.37,7.55,61.76,0
2018-04-30,2018,2236.0,1084.79,8.51,7.56,61.22,0
2018-05-01,2018,2254.0,1093.48,8.27,7.72,60.94,0
2018-05-02,2018,2207.0,1070.15,7.21,7.6,61.23,0
2018-05-03,2018,2206.0,1068.88,8.76,7.67,61.65,0
2018-05-04,2018,2199.0,1064.41,6.76,7.62,62.27,0
2018-05-07,2018,2195.0,1059.85,9.69,7.48,61.72,0
2018-05-08,2018,2208.0,1065.45,8.44,7.68,61.74,0
2018-05-09,2018,2217.0,1069.13,8.96,7.7,62.41,0
2018-05-10,2018,2244.0,1081.24,9.1,7.76,62.41,0
2018-05-11,2018,2186.0,1052.62,7.35,7.46,63.17,0
2018-05-14,2018,2205.0,1059.01,7.37,7.36,62.93,0
2018-05-15,2018,2200.0,1055.65,7.55,7.66,62.0,0
2018-05-16,2018,2230.0,1069.22,7.2,7.56,62.22,0
2018-05-17,2018,2267.0,1086.38,6.61,7.5,62.98,0
2018-05-18,2018,2231.0,1068.41,9.01,7.62,62.21,0
2018-05-21,2018,2226.0,1063.22,8.17,7.57,62.64,0
2018-05-22,2018,2229.0,1064.01,8.52,7.5,61.99,0
2018-05-23,2018,2239.0,1067.99,7.81,7.6,62.24,0
2018-05-24,2018,2270.0,1082.16,7.14,7.65,63.58,0
2018-05-25,2018,2162.0,1029.62,7.94,7.62,63.08,0
2018-05-28,2018,2223.0,1056.41,7.42,7.62,62.82,0
2018-05-29,2018,2140.0,1016.26,9.28,7.64,62.94,0
2018-05-30,2018,2234.0,1059.66,8.57,7.47,64.11,0
2018-05-31,2018,2223.0,1053.97,6.84,7.6,62.95,0
2018-06-01,2018,2195.0,1039.58,8.57,7.62,63.57,0
2018-06-04,2018,2144.0,1016.43,7.96,7.57,63.73,0
2018-06-05,2018,2215.0,1050.37,6.64,7.53,64.01,0
2018-06-06,2018,2223.0,1054.4,6.56,7.54,62.83,0
2018-06-07,2018,2217.0,1051.83,7.22,7.57,62.54,0
2018-06-08,2018,2204.0,1045.83,8.83,7.67,62.67,0
2018-06-11,2018,2202.0,1045.45,9.07,7.71,63.55,0
2018-06-12,2018,2226.0,1057.15,8.58,7.69,64.18,0
2018-06-13,2018,2208.0,1048.7,6.76,7.46,63.54,0
2018-06-14,2018,2252.0,1070.22,7.49,7.51,62.81,0
2018-06-15,2018,2230.0,1059.92,7.75,7.64,63.73,0
2018-06-18,2018,2192.0,1042.24,7.46,7.69,62.84,0
2018-06-19,2018,2244.0,1067.34,8.64,7.5,62.65,0
2018-06-20,2018,2252.0,1071.43,6.83,7.6,62.88,0
2018-06-21,2018,2286.0,1088.08,6.74,7.49,62.74,0
2018-06-22,2018,2269.0,1080.16,8.68,7.6,62.67,0
2018-06-25,2018,2225.0,1059.84,7.41,7.52,63.6,0
2018-06-26,2018,2290.0,1090.88,8.81,7.59,62.7,0
2018-06-27,2018,2215.0,1055.71,8.98,7.48,62.15,0
2018-06-28,2018,2255.0,1074.82,8.48,7.44,63.23,0
2018-06-29,2018,2276.0,1085.28,9.4,7.82,62.44,0
2018-07-02,2018,2302.0,1097.48,8.33,7.57,62.45,0
2018-07-03,2018,2316.0,1104.03,8.81,7.74,63.3,0
2018-07-04,2018,2302.0,1096.78,8.62,7.69,62.6,0
2018-07-05,2018,2266.0,1079.2,9.11,7.44,62.77,0
2018-07-06,2018,2288.0,1089.36,7.94,7.59,63.04,0
2018-07-09,2018,2287.0,1087.26,7.86,7.46,62.95,0
2018-07-10,2018,2264.0,1075.97,7.65,7.54,62.91,0
2018-07-11,2018,2283.0,1084.5,8.37,7.41,61.98,0
2018-07-12,2018,2339.0,1110.55,7.67,7.43,63.09,0
2018-07-13,2018,2309.0,1096.15,9.47,7.49,64.02,0
2018-07-16,2018,2357.0,1117.47,8.14,7.51,63.6,0
2018-07-17,2018,2273.0,1076.94,7.54,7.56,63.12,0
2018-07-18,2018,2295.0,1086.87,8.06,7.47,63.57,0
2018-07-19,2018,2319.0,1098.15,9.06,7.56,63.68,0
2018-07-20,2018,2331.0,1103.31,9.15,7.64,62.96,0
2018-07-23,2018,2315.0,1094.48,8.48,7.57,64.11,0
2018-07-24,2018,2344.0,1107.43,6.86,7.54,63.57,0
2018-07-25,2018,2346.0,1108.17,9.18,7.57,63.36,0
2018-07-26,2018,2288.0,1080.36,9.43,7.43,64.36,0
2018-07-27,2018,2351.0,1109.31,9.14,7.62,62.53,0
2018-07-30,2018,2368.0,1116.09,8.38,7.45,63.05,0
2018-07-31,2018,2349.0,1106.56,6.56,7.67,64.0,0
2018-08-01,2018,2292.0,1079.36,9.61,7.6,64.04,0
2018-08-02,2018,2333.0,1097.84,6.7,7.58,64.61,0
2018-08-03,2018,2352.0,1105.32,6.92,7.59,62.69,0
2018-08-06,2018,2310.0,1082.37,8.42,7.54,64.47,0
2018-08-07,2018,2358.0,1103.83,7.86,7.47,63.46,0
2018-08-08,2018,2351.0,1099.37,8.98,7.46,64.38,0
2018-08-09,2018,2333.0,1089.61,8.71,7.67,64.2,0
2018-08-10,2018,2328.0,1086.15,6.54,7.54,64.73,0
2018-08-13,2018,2327.0,1082.66,8.54,7.44,64.37,0
2018-08-14,2018,2320.0,1078.18,9.25,7.57,65.08,0
2018-08-15,2018,2283.0,1059.85,9.1,7.55,64.2,0
2018-08-16,2018,2305.0,1068.89,6.87,7.5,64.65,0
2018-08-17,2018,2317.0,1073.45,7.51,7.45,64.86,0
2018-08-20,2018,2350.0,1085.14,6.94,7.58,65.83,0
2018-08-21,2018,2327.0,1073.82,8.83,7.6,65.46,0
2018-08-22,2018,2348.0,1082.0,8.13,7.55,65.2,0
2018-08-23,2018,2266.0,1043.43,7.91,7.52,65.49,0
2018-08-24,2018,2293.0,1054.77,7.31,7.46,65.79,0
2018-08-27,2018,2356.0,1080.23,9.01,7.55,65.62,0
2018-08-28,2018,2276.0,1042.49,8.78,7.46,64.95,0
2018-08-29,2018,2273.0,1040.39,7.92,7.41,65.88,0
2018-08-30,2018,2285.0,1044.7,6.81,7.6,65.6,0
2018-08-31,2018,2347.0,1071.9,8.03,7.43,65.5,0
2018-09-03,2018,2274.0,1039.05,9.34,7.36,65.25,0
2018-09-04,2018,2310.0,1056.02,8.34,7.61,65.92,0
2018-09-05,2018,2307.0,1055.46,8.94,7.37,65.84,0
2018-09-06,2018,2245.0,1027.97,7.58,7.48,65.03,0
2018-09-07,2018,2299.0,1053.37,7.27,7.42,64.91,0
2018-09-10,2018,2290.0,1051.18,6.95,7.45,66.35,0
2018-09-11,2018,2326.0,1068.37,7.48,7.68,65.76,0
2018-09-12,2018,2357.0,1083.64,6.83,7.5,65.31,0
2018-09-13,2018,2301.0,1058.42,8.07,7.53,65.54,0
2018-09-14,2018,2303.0,1059.95,7.8,7.57,64.93,0
2018-09-17,2018,2389.0,1101.79,9.23,7.45,64.96,0
2018-09-18,2018,2300.0,1061.45,7.45,7.59,65.01,0
2018-09-19,2018,2284.0,1054.97,7.23,7.53,65.46,0
2018-09-20,2018,2362.0,1091.56,7.05,7.56,64.18,0
2018-09-21,2018,2324.0,1074.57,7.54,7.45,64.34,0
2018-09-24,2018,2338.0,1083.6,8.08,7.54,64.11,0
2018-09-25,2018,2395.0,1110.84,8.71,7.5,65.14,0
2018-09-26,2018,2295.0,1064.98,8.51,7.59,64.6,0
2018-09-27,2018,2330.0,1082.1,8.73,7.46,64.13,0
2018-09-28,2018,2303.0,1070.22,7.14,7.66,64.45,0
2018-10-01,2018,2352.0,1095.35,8.1,7.53,64.11,0
2018-10-02,2018,2323.0,1080.62,7.06,7.49,63.76,0
2018-10-03,2018,2302.0,1069.52,7.07,7.48,65.22,0
2018-10-04,2018,2351.0,1091.11,7.62,7.5,64.56,0
2018-10-05,2018,2326.0,1078.58,8.7,7.45,65.37,0
2018-10-08,2018,2279.0,1053.19,8.91,7.55,64.16,0
2018-10-09,2018,2276.0,1050.92,7.4,7.5,65.24,0
